Symbol,Date,Open,High,Low,Close,Volume,NGD SMA_x,NGD spanTwelveEMA_x,NGD spanTwntySixEMA_x,NGD_x,NGD_y,NGD SMA_y,NGD spanTwelveEMA_y,NGD spanTwntySixEMA_y,NGD_x.1,NGD_y.1,NGD SMA_x.1,NGD spanTwelveEMA_x.1,NGD spanTwntySixEMA_x.1,NGD_x.1.1,NGD_y.1.1,NGD SMA_y.1,NGD spanTwelveEMA_y.1,NGD spanTwntySixEMA_y.1,NGD_x,NGD_y
NGD,2021-02-09,1.89,1.9,1.835,1.8513,813424,,,,,,,,,,,,,,,,1.8513,1.8705165263223316,1.8969276956722432,-0.0264111693499118,
NGD,2021-02-08,1.9,1.9,1.86,1.89,1014446,,,,,,,,,,,,,,,,1.89,1.8740104401991189,1.9005779113260224,-0.0265674711269039,
NGD,2021-02-05,1.79,1.8,1.75,1.77,2374632,,,,,,,,,,,,,,,,1.77,1.871103247508049,1.9014241442321045,-0.0303208967240553,
NGD,2021-02-04,1.82,1.83,1.69,1.7293,4047201,,,,,,,,,,,,,,,,1.7293,1.889485656145876,1.9119380757706728,-0.0224524196247966,
NGD,2021-02-03,1.89,1.92,1.83,1.855,2038136,,,,,,,,,,,,,,,,1.855,1.918610320899672,1.9265491218323263,-0.0079388009326546,
NGD,2021-02-02,1.98,2.0,1.91,1.94,2475378,,,,,,,,,,,,,,,,1.94,1.9301758337905213,1.9322730515789128,-0.0020972177883913,
NGD,2021-02-01,2.05,2.08,1.935,1.935,2528083,,,,,,,,,,,,,,,,1.935,1.9283896217524343,1.9316548957052253,-0.0032652739527911,
NGD,2021-01-29,1.99,2.02,1.92,1.995,2263241,,,,,,,,,,,,,,,,1.995,1.9271877347983315,1.931387287361644,-0.004199552563312,
NGD,2021-01-28,1.89,1.96,1.88,1.94,1650511,,,,,,,,,,,,,,,,1.94,1.914858232034392,1.926298270350575,-0.0114400383161832,
NGD,2021-01-27,1.87,1.87,1.78,1.805,1545968,,,,,,,,,,,,,,,,1.805,1.9102870014951905,1.9252021319786208,-0.0149151304834307,
NGD,2021-01-26,1.9,1.93,1.88,1.93,532746,,,,,,,,,,,,,,,,1.93,1.9294300926761343,1.934818302536911,-0.0053882098607767,
NGD,2021-01-25,1.93,1.95,1.88,1.89,903614,,,,,,,,,,,,,,,,1.89,1.929326473162704,1.935203766739864,-0.0058772935771596,
NGD,2021-01-22,1.9,1.91,1.855,1.8813,1309636,,,,,,,,,,,,,,,,1.8813,1.9364767410104688,1.938820068079053,-0.0023433270685842,
NGD,2021-01-21,2.01,2.02,1.93,1.9411,938403,,,,,,,,,,,,,,,,1.9411,1.946508875739645,1.943421673525377,0.0030872022142676,
NGD,2021-01-20,1.96,2.03,1.94,1.9887,1800900,,,,,,,,,,,,,,,,1.9887,1.947492307692308,1.9436074074074077,0.0038849002849001,
NGD,2021-01-19,1.97,1.97,1.93,1.94,800487,,,,,,,,,,,,,,,,1.94,1.94,1.94,0.0,
